video_id,title,description,published_at,channel_id,channel_title,category_id,tags,duration,definition,caption,view_count,like_count,dislike_count,favorite_count,comment_count
5L6Waj3joBE,Every Indian In Hotels   | The Paayal Jain,"Hey Guys
The highlight of every vacation or trip is staying in hotels with family , friends , siblings or our cousin gang . Re-live every moment of staying in hotels during holidays .  

Link for Himalaya Turmeric Serum : https://amzn.to/3T6Xeda

This video is all about Every Indian in Hotels , relive the hilarious, relatable, and unforgettable moments we all go through while staying in hotels during holidays. From breakfast buffet , middle class family staying in 5 star hotel for vacation , indian mom excited about everything , enjoying free amenities , free toiletries , making free chai coffee in hotel room , bhai behen mummy papa enjoying bhujia biscuit snacks , big families in resorts , road trip to goa with friends , ordering food from outside hotel , room tour , playing pool , going to hotel gym , gossiping , honeymoon couple in bali , language struggle , ordering expensive hotel food , sisters in thailand , chilled ac struggles in hotel rooms , or just a staycation , some friends saving money staying in cheap hotel , some in air bnb , home stay , resorts — if you know, you know! 😂
Relish and Relive your vacation Memories of every hotel ever
Do share it with your friends and family , Relatives , Neighbour . .. Comment down your Fav Part , 
Like , Share and 
Subscribe to our Channel - http://bit.ly/thepaayaljain | Press Bell Icon

Location courtesy : Radisson Blu , Paschim Vihar

Follow Us On Instagram 
Paayal Jain : https://www.instagram.com/thepaayalja...
Tena Jaiin : https://www.instagram.com/tenajaiin/?...

Cast : Tena Jaiin , Paayal Jain , Yash Kaushik
Direction , Screenplay , Script by : Tena Jaiin , Paayal Jain
Dop : Imran Khan , Farid Ahmed
Editor & Cc : Shashank Pandey
Thumbnail by : Vishal Rana

#ad #comedyvideo #funny #mom #mummy #maavsbeti #maa #beti #maabeti #trip #vacation #roadtrip #familyvacation #hotels #holidays #resort #thailand #bali #honeymoon #friends #buffet #breakfestbuffet #middleclassfamily #5starhotel #summervacation #monsoon",2025-06-28T09:33:03Z,UC0QKe0NgW-b0oZvnB5vqiJw,The Paayal Jain,23,"['the paayal jain new video', 'Tena Jaiin', 'the paayal jain', 'tena jaiin', 'paayal jain', 'paayal', 'tena', 'indians', 'payal', 'Every Indian In Hotels', 'Every', 'Indian', 'Hotels', 'Hotel', 'Resort', 'Honeymoon', 'vacation', 'middle class family', '5 star hotel', 'breakfast buffet', 'road trip', 'bali', 'thailand', 'maa beti', 'family vacation', 'husband wife', 'pati patni', 'bhai behen', 'girls trip', 'holidays', 'staycation', 'solo trip', 'bachpan', 'tina', 'goa', 'swimming pool', 'monsoon', 'outside india', 'childhood memories', 'indian dad', 'sisters', 'girls', 'siblings']",PT28M11S,hd,false,1413669,41743,0,0,3702
v9zeZ6_qLtw,Dhee 20 Mega Launch Promo - 2nd & 3rd July 2025 | Every Wed & Thu @9:30 PM - Regena Cassandrra | Etv,"Mega Launch Promo . Telecast Every Wednesday & Thursday @ 9:30 PM in Etv telugu. In this new season Regena Cassandrra and Vijay Binny Master are the Judges. Hyper Aadi is the Entertainer and Nandhu is the Anchor for the show. 

#DheeJodi #Dhee20 #Dhee20LatestTeaser #DheeDanceShow #dhee #dhee20 #etvdhee #dheejodi #telugudanceshow #telugushow #Etvtelugu #Mallemalatv #DheeJodi #ETVTelugu #DanceShow #RegenaCassandrra #VijayBinny #HyperAadi #Nandhu #DheeJodiLaunch 

Exclusive Video : Chit Chat with #BiggBossTeam2 
Link: https://www.youtube.com/watch?v=-lPZ-LSa69s

Exclusive Video : Chit Chat with #BulletBhaskar&Naresh
Link: https://www.youtube.com/watch?v=P-Eevfy3k48

Exclusive Video : Chit Chat with #KavyaKalyanram
Link: https://www.youtube.com/watch?v=mz0VhzjYK2Q

Exclusive Video : Evarra Meerantha Telugu Standup Comedy
Link: https://www.youtube.com/watch?v=dRAqSfyNd1k

Enjoy and stay connected with us!! 
►Subscribe us on Youtube: http://bit.ly/Mallemalatv
►Like us: http://www.facebook.com/mallemalatv
►Follow us: http://www.twitter.com/mallemalatv
►Instagram: https://www.instagram.com/mallemalatv
►Visit Our Website: https://www.mallemaala.com
►Visit For More Film Updates: http://www.123telugu.com
►Subscribe For Telugu Cooking Videos:  http://bit.ly/TeluguRuchi
►For More Entertainment Download ETV Win App: http://bit.ly/ETVWinApp
►123 Telugu Instagram: https://www.instagram.com/123teluguofficial",2025-06-28T09:13:06Z,UCULLmfWqhMOeiWEV6hkMSCg,mallemalatv,24,"['Mallemalatv', 'Comedy Videos in Telugu', 'All Time Hit Comedy Shows', 'DHEE 20', 'DHEE 20 Latest Promo', 'Dhee20 latest promo', 'Latest Promo', 'Dance Videos', 'Dance Show Promo', 'Dance Show Latest', 'Dhee 20 Dance', 'Dhee Jodi Latest Promo', 'Dhee 20 Performance', 'Dhee 20 New Promo', 'Nandu', 'South indian Dance Show', 'Dance Reality Show', 'Regina Cassandra', 'Regena Cassandrra', 'Nandhu', 'Pandu', 'Boomika', 'Dhee Raju', 'Pulsar bike jhansi', 'Manikanta', 'Susmitha Anala', 'Jatin', 'ABI', 'Anushu Reddy', 'Janulyri', 'Raja Nandidni']",PT6M14S,hd,false,1056630,24683,0,0,970
HAH88mU5pJc,Kajol Ne Banayi Prawns Biryani aur Dilip Bana DDLJ Ka Shah Rukh Khan! @FarahKhanK,"Hi guys! Aaj hamare ghar aa rahi hain Kajol! 🤩 Karenge bahot saari masti aur baatein, unki new movie ‘MAA’ par bhi discuss karenge. Saath hi banayenge yummy prawns biryani, aur Dilip banega DDLJ wala Shah Rukh Khan!

Jab mehmaan nawazi mein koi kasar baaki na ho, tab jaan lo ghar mein aaj Daawat hai 💛

This #WorldBiryaniDay, Farah & Dilip are cooking up a storm—delicious Prawn Biryani for none other than Kajol!
What’s the secret behind this perfect plate? Daawat Basmati Rice – long-grained, aromatic, and made for moments that matter.

Celebrate flavour, friendship, and everything biryani on 6th July with #DaawatWorldBiryaniDay

Don't forget to subscribe and hit the notification bell so you never miss out on my latest recipes and cooking adventures!

Click here to subscribe my channel:- https://www.youtube.com/channel/UChCYMXLO_SfiNwOc2rlNKCA?sub_confirmation=1

Brand Enquiry: farah.khan@qyuki.com

Also follow me on:-
Instagram - https://www.instagram.com/farahkhankunder/
Twitter - https://twitter.com/thefarahkhan?lang=en
Facebook - https://www.facebook.com/TheFarahKhan

#farahkhan #kajol #kajoldevgan #prawnsbiryani #recipe #DaawatWorldBiryaniDay #DaawatTheOG #4TheLoveOfBiryani #KajolWithFarah",2025-06-27T08:00:30Z,UChCYMXLO_SfiNwOc2rlNKCA,Farah Khan,22,"['farah khan', 'farah khan youtube channel', 'farah khan director', 'farah khan kunder', 'farah khan viral recipes', 'farah khan food recipes', 'farah khan vlog', 'farah khan yt channel', 'farah khan food vlog', 'food with farah', 'food vlog', 'farah khan and dilip', 'farah khan comedy', 'farah khan and dilip comedy', 'farah khan and dilip funny moments', 'farah khan comedy shorts', 'farah khan funny video', 'farah khan and kajol devgan', 'kajol devgan', 'kajol devgan new movie maa', 'prawns biryani']",PT23M42S,hd,false,4216232,87270,0,0,5235
_9HE8cBehrc,#Video | #Khesari Lal Yadav | दिलवा चोरी कै के | #Shilpi Raj | Dilwa Chori Kai Ke | New Song 2025,"Subscribe Us: https://goo.gl/oLk9in

#Video | #Khesari Lal Yadav | दिलवा चोरी कै के | #Shilpi raj | Dilwa Chori Kai Ke | New Song 2025

Create Your Reels: https://www.instagram.com/reels/audio/1873647523484798/


► Album: दिलवा चोरी कै के
► Song: Dilwa Chori Kai Ke
► Singer: Khesari Lal Yadav 
► Lyrics: Nitesh Thakur
► Music Director: Shankar Singh
►Director & Choreographer: Lakkie Vishwakarma
► Video By: Krishna Amrit Films. LTD
► DOP :- Yogesh Singh 
► Editor :- Anand Kumar (Santu)
► Assistant Choreographer :- Suresh 
► Camera :- ll video lab 
► DI :- Vivek Anmol 
► Post By :- LL Video Lab
► Production :- Jay Tiwari 
► Produced By: Rajkumar Singh
► Company/Label: Global Music Junction Pvt. Ltd.

♪ Full Song Available On ♪ 
♪ Spotify: 
♪ Jiosaavn: 
♪ Wynk: 
♪ Apple Music: 
♪ YT Music:  
♪ Amazon Music:
♪ Gaana: 


► YouTube: https://goo.gl/oLk9in
► Facebook:  https://www.facebook.com/OfficialGlobalMusicJunction/
► Instagram:  https://www.instagram.com/gmjbhojpuri/
► Twitter: https://twitter.com/GMusicJunction

For Trade Enquiry: +919869649066
Email Us: Enquiry@globalmusicjunction.com

* ANTI-PIRACY WARNING *
This content is Copyright to Global Music Junction Pvt. Ltd. Any unauthorized reproduction, redistribution or re-upload is strictly prohibited of this material. Legal action will be taken against those who violate the copyright of the following material presented!

#bhojpurisong #bhojpurisong2025 
#khesarilalyadav 
#khesarilalsong  
#khesari 
#khesarilalnewsong2025 
#khesarilalbhojpurisong",2025-06-29T01:00:40Z,UCU_FozE_MPC8w4YncyShmJQ,GMJ - Global Music Junction - Bhojpuri,10,"['Khesari Lal Yadav', 'khesari', 'khesari lal new song', 'khesari lal bhojpuri song', 'khesari lal new song 2025', 'khesari lal song', 'khesari new song', 'khesari song', 'khesari lal ke gana', 'khesari lal new bhojpuri song', 'khesari naya gana', 'khesari lal 2025 gana', 'khesari lal ke bhojpuri gana', 'khesari shilpi raj song', 'shilpi raj new song', 'khesari lal yadav new song', 'khesari lal yadav bhojpuri gana', 'Dilwa Chori Kai Ke', 'दिलवा चोरी कै के', 'khesari lal dilwa chori song', 'global music', 'gmj bhojpuri']",PT3M40S,hd,false,2095373,110337,0,0,7495
jp06g8Vkq3w,TRAITOR WINNER REVEALED ft. @Puravjha_ @raftaarmusic,"Catch the panel live here - 
• Rohan Joshi - https://tinyurl.com/y44ptex2
• Kushagra Srivastava - linktr.ee/kushagracomedy
• Aaditya Kulshreshth - linktr.ee/kullubaaazi

FOLLOW:
• Purav Jha - https://www.instagram.com/puravjha/?hl=en
• Raftaar - https://www.instagram.com/raftaarmusic/?hl=en
• Aaditya Kulshreshth -  https://www.instagram.com/kullubaaazi/?hl=en
• Rohan Joshi - https://www.instagram.com/mojorojo/
• Piyush Sharma -  https://www.instagram.com/misterpiyush/
• Kushagra Srivastava - https://www.instagram.com/kushagrasri...


CHECK OUT MY OTHER CHANNELS
* Honestly by Tanmay Bhat: https://www.youtube.com/@HonestlybyTanmayBhat
* Bot Army Clips: https://www.youtube.com/@BotArmyClips
* Superteam Podcast: https://www.youtube.com/@SuperteamPodcast
* Honestly Clips: https://www.youtube.com/@HonestlyClips

------------------

FOLLOW ME
* Instagram: https://www.instagram.com/tanmaybhat/
* Twitter: https://twitter.com/thetanmay
* LinkedIn: https://in.linkedin.com/in/thetanmay

------------------

Video edited by Varun Prajapati: https://www.instagram.com/vrn__23/
Memes curator by Darshit Parmar: https://www.instagram.com/d4rshitt/ 

#TheTraitorsOnPrime #memes",2025-06-27T14:30:06Z,UC0rE2qq81of4fojo-KhO5rg,Tanmay Bhat,23,[],PT25M23S,hd,false,2544800,114760,0,0,1882
dwgKWMd7Pn0,ITCHING PRANK ON HUSBAND 😂 | GONE WRONG 😰| FUNNY VLOG 🤣 | NACH ❤️,"Hey Guys 😍

Hope you enjoy the new vlog 😍 

Please like, comment, share & subscribe
see ya ❤️

#nach #couple #sydney #australia #india 
 
For collaborations:
nanduramisettycollabs@gmail.com",2025-06-28T08:44:31Z,UCWwPvZvoWub-Yb0P9d5bYzA,Nandu Ramisetty,22,[],PT28M51S,hd,false,583957,33620,0,0,1434
eiarFJMyg_4,Baakiyalakshmi | 30th June to 4th July 2025 - Promo,பாக்கியலட்சுமி - திங்கள் முதல் வெள்ளி இரவு 7:00 மணிக்கு நம்ம விஜய் டிவில.. Click here https://www.hotstar.com/in/tv/baakiyalakshmi/s-2560 to watch the show on hotstar. #Baakiyalakshmi #VijayTV #VijayTelevision #StarVijayTV #StarVijay #TamilTV #Bhagyalakshmi,2025-06-29T04:30:27Z,UCvrhwpnp2DHYQ1CbXby9ypQ,Vijay Television,24,"['Baakiyalakshmi', 'New Fiction', 'New Serial', 'Fiction', 'தமிழ்', 'விஜய்', 'டிவி', 'தொலைக்காட்சி', 'Vijay', 'Star', 'Vijay TV', 'Star Vijay', 'Star Vijay TV', 'தொலைகாட்சி', 'Tamil TV', 'Tamil Shows']",PT45S,hd,false,3033054,47090,0,0,563
V_TAWDPbd4M,Pandian Stores 2 | 30th June to 5th July 2025 - Promo,பாண்டியன் ஸ்டோர்ஸ் தந்தை சொல் மிக்க மந்திரம் இல்லை - திங்கள் முதல் சனி இரவு 8 மணிக்கு நம்ம விஜய் டிவில.. Click here https://www.hotstar.com/in/shows/pandian-stores-2/1260000603 to watch the show on Jiohotstar             #PandianStores #VijayTV #VijayTelevision #StarVijayTV #StarVijay #TamilTV,2025-06-29T04:30:24Z,UCvrhwpnp2DHYQ1CbXby9ypQ,Vijay Television,24,"['Pandian Stores', 'Star', 'Star Vijay TV', 'Vijay TV', 'Vijay', 'தமிழ்', 'விஜய்', 'டிவி', 'தொலைக்காட்சி', 'Tamil TV', 'Tamil Shows', 'hotstar', 'பாண்டியன் ஸ்டோர்ஸ்', 'jeeva', 'Kathir']",PT45S,hd,false,3486390,51743,0,0,294
pzdLJxxxrDM,I Built 4 SECRET Rooms You'd Never Find! Forest Edition | Part 2,"Join this channel to get access to perks:
https://www.youtube.com/channel/UCppRkkc4NaDdHrNq7ubqPfg/join

#MadBrothers #secretroom #secret #room 

https://www.epidemicsound.com?utm_source=divo&utm_medium=mcn&utm_campaign=mad_brothers&_us=divo&_usx=mad_brothers

*********************************************************

For Business Queries contact us: madbrothersoffl@gmail.com

*********************************************************

Follow Our Other Channel:

Minutes Mystery
https://www.youtube.com/channel/UCCEQKydMgEFIXA4XDshj0CA
Panic Seconds
https://www.youtube.com/channel/UCwyMA4UWvBf8DxdWlNwWqyA
Candy Craft
https://www.youtube.com/channel/UC6xQaZ2NdoO36XHykeryaiA
SMBros Vlog & Cooking
https://www.youtube.com/channel/UCKx3J9lTg6wjbdYV8GCDDHQ
Amazing Brothers
https://www.youtube.com/channel/UCT0HkLaBmieU_fW1Fskr7VA

*********************************************************

Follow Us On Social Media :

Facebook: https://www.facebook.com/madbrothersoffl/
Instagram: https://www.instagram.com/madbrothers_offl/
Twitter: https://twitter.com/madbrothersoffl

*********************************************************

In Association with DIVO - Digital Partner
Website - http://web.divo.in/​
Facebook - https://www.facebook.com/divomovies/
Twitter - https://www.twitter.com/divomovies/
Instagram - https://www.instagram.com/divomovies/

*********************************************************",2025-06-28T07:38:42Z,UCppRkkc4NaDdHrNq7ubqPfg,Mad Brothers,24,"['mad brothers', 'sm bros', 'mad brother', 'mad brothers channel', 'eating challenge', 'mad brother minutes mystery', 'mad brothers in tamil', 'food challenge', 'fun challenges', 'challenges', 'mad brothers latest video', 'mad brother videos', 'mad brothers challenges', 'secret room', 'secret room challenge', 'secret room video', 'secret room tamil', 'underground house', 'bunker', 'underground bunker', 'hidden room', 'hidden room challenge', 'secret room in forest', 'secret room challenge mad brothers']",PT26M59S,hd,false,436509,17375,0,0,1069
2C8zYFArnKY,"The Coldest Village on Earth (Lost My Health for This Video) -71°C, -96°F","Use the coupon code RUHI29 to buy the MyHeritage DNA kit for only $29/€29/£29 https://bit.ly/RuhiCenet_MH or start your family tree with a 14-day free trial.

Here is my friend's video:
Journey to the World's Coldest Village: Oymyakon at -71°C https://www.youtube.com/watch?v=w6fyb46Z-SM
Don't forget to check out ""The Ulengovs"" channel: https://www.youtube.com/@TheUlengovs

Thanks to MyHeritage for sponsoring this video.

Imagine a village where temperatures drop as low as -71°C, -96°F. Here, spending just a few extra minutes outside can lead to frostbite, the loss of a limb, or even end of life.

I’m in the coldest inhabited place on Earth, at the coldest time of the year. This is Oymyakon. Just to stay alive, I’m wearing more than 20 layers of clothing, weighing nearly 14 kilos. Stepping outside from a warm 30°C home means facing a temperature drop of over 100 degrees. That’s why I’m also wearing gloves, boots, pants, and a coat, all made from reindeer fur. And even that’s not enough. And now, I’m about to show you what life is like when simply going outside becomes a battle for survival.

The cold doesn't just affect people and wild animals. It stops everything from functioning.  Phones don’t work properly and often shut down. Cars left outside freeze in just a few hours. Since the ground is always frozen, no fruits or vegetables can grow here.

We boarded a plane in Moscow, flying east for seven hours to Yakutsk. From there, we covered an 18 hour, 900 kilometer road trip. When we stepped out of the car, it felt like we were on another planet. The hairs in our nose were frozen, and we felt them prick with every breath. The dry air makes us cough uncontrollably.  

Oymyakon is home to around 800 people, spread across 1.5 square kilometers. Seeing anyone else outside is almost impossible, the village feels like it has been abandoned.

Subscribe ► https://goo.gl/MKi8tn
""Rediscovery"" Series ► https://www.youtube.com/playlist?list=PL40Eh9f0PRRXcCkyKxrtRvE3tbmcKYvHr

Visiting the Fattest, Most Cigarette-Addicted and Least Visited Country 🇳🇷 ► https://youtu.be/eUJgq9HerDQ
Visiting the World's Hottest Place (70°C, 159°F) LUT DESERT ► https://youtu.be/NhyDkHaUC8U
Visiting the World’s Most Daпgeгous Road: “Karakoram D℮ath Road” (There are casuaIti℮s!) ► https://youtu.be/FryCzL17YRs
Visiting the MOST AIR POLLUTED CITY in the World (Dust Hell) ► https://youtu.be/zC4saZg6sG0
Visiting the COLDEST CITY in the World (-71°C, -96°F) YAKUTSK / YAKUTIA ► https://youtu.be/Fz4ZMLsPzqM
8 Crazy Experiments at -55°C, -67°F (The coldest city in the World: Yakutsk) ► https://youtu.be/ExoOL2lwlWE
World's Poorest Country ""Burundi"" (I can’t forget the things I saw) ► https://youtu.be/n0gFsHf9cIw

My name is Ruhi Çenet, I'm an independent documentary maker. I go to unique places or meet unique people and investigate or analyze them with a unique approach. My motto is ""curiosity is the best guide"". Join me, let's learn something different...
Instagram ► https://www.instagram.com/
Twitter ►https://twitter.com/ruhicenet",2025-06-29T19:44:29Z,UCWpk9PSGHoJW1hZT4egxTNQ,Ruhi Çenet,27,"['ruhi çenet', 'ruhi cenet', 'documentary', 'ruhi cenet documentary', 'ruhi', 'cenet', 'çenet', 'education', 'travel', 'flight', 'plane ticket', 'yakutsk', 'the coldest village on earth', 'oymyakon', 'the coldest city on earth', 'the coldest place on earth', 'the coldest village in the world', 'the coldest', 'the coldest city in the world', 'yakutia', 'siberia', 'saha republic', 'russia', 'the coldest town', 'the coldest town on earth', 'antarctica', 'arctic', 'freezing cold', 'winter', 'blizzard', 'snow']",PT25M40S,hd,false,3114772,159809,0,0,5903
XIXQhO00Bd8,If AI Was A Person| Funcho,"Let us know your favorite parts from the video in the comments below.

𝗙𝗢𝗟𝗟𝗢𝗪 𝗨𝗦 𝗢𝗡 𝗜𝗡𝗦𝗧𝗔𝗚𝗥𝗔𝗠
Funcho - https://www.instagram.com/funcho/
Shyam Sharma - https://www.instagram.com/shyam_sharma/
Dhruv Shah - https://www.instagram.com/shahdhruv1994/ 

𝗙𝗢𝗟𝗟𝗢𝗪 𝗧𝗛𝗘 𝗧𝗘𝗔𝗠
DOP -
Prathamesh Vyas :  https://www.instagram.com/pratham_vyas   

Editor -
Zenith Sandil : https://www.instagram.com/zenith_sandil  

Rohan Bist :  https://www.instagram.com/bist.rohan

Production Asst. - 
Vinesh Pandit : https://www.instagram.com/vineshhpanditt

Cast:
Dhruv Shah, Shyam Sharma, Zenith Sandil, Rohan Bist, Prathamesh Vyas.


𝗦𝗛𝗢𝗥𝗧𝗦 𝗖𝗛𝗔𝗡𝗡𝗘𝗟 -  @FunchoShortsOfficial 
𝗩𝗟𝗢𝗚 𝗖𝗛𝗔𝗡𝗡𝗘𝗟 -  @DhruvShyamVlogs 

Mail: funchoentertainment@gmail.com",2025-06-29T08:13:09Z,UCB_l9j53BhS-UNxXO4y282A,Funcho,23,"['funcho', 'funny videos', 'viral videos', 'comedy videos', 'sketch comedy', 'indian funny videos', 'funyy viral videos', 'indians funny', 'dhruv & shyam', 'daily fun videos', 'indians funny videos', 'indians vines', 'vines funnny', 'comedy vines', 'shyam sharma', 'dhruv shah']",PT8M29S,hd,false,427925,21066,0,0,630
ZnapjfATb6w,"The Family Man S3 | Official Announcement | Raj & DK | Manoj Bajpayee, Jaideep Ahlawat","The wait is over. New season. New mission. 

#TheFamilyManOnPrime, coming soon in 2025 🔥


Created by: Raj & DK

Directed by: Raj & DK, Suman Kumar, Tusshar Seyth
Produced by: Raj & DK
Written by Suman Kumar, Raj & DK
Screenplays by: Suman Kumar, Raj & DK, Sudhish Kamath, Nikhil Gonsalves 
Dialogues: Sumit Arora

Starring: Manoj Bajpayee, Jaideep Ahlawat, Nimrat Kaur, Priyamani, Sharib Hashmi, Shreya Dhanwanthary, Harman Singha, Ashlesha Thakur, Vedant Sinha, Sundeep Kishan, Darshan Kumar, Seema Biswas, Gul Panag, Dalip Tahil, Vipin Sharma, Jugal Hansraj and Aditya Srivastava.

Associate Producer: Anuradha Sharma
Executive Producer: Vikesh Bhutani, Ankita Batra
Associate Director: Chesta Goswami

Director Of Photography: Jay Charola
Production Designer: Parichit Paralkar
Editor: Sumeet Kotian
Post-Production Producer: Jespal Nadar
Action Directors: Yannick Ben Haddou, Aejaz Gulab
Sound Design: Sanjay Maurya & Allwin Rego
Background Score: Ketan Sodha 
Costume Designer: Neha. R. Bajaj
Casting Director: Mukesh Chhabra CSA 

First Assistant Director: Durgesh Pratap Singh 
Additional Writing: Suhas Navarathna
Production Supervisor: Utkarsha Kohli 
Special Advisor: Bimal Parekh

A D2R Films Production


Watch The Family Man S1: https://bit.ly/WatchTheFamilyManOnPrime 
Watch The Family Man S2: https://bit.ly/TFM2onPrime 


Follow us on:
Instagram: https://www.instagram.com/primevideoin/
Facebook: https://www.facebook.com/PrimeVideoIN/
X: https://x.com/PrimeVideoIN

ABOUT PRIME VIDEO
Prime Video is a one-stop entertainment destination offering customers a vast collection of premium programming in one application available across several devices. On Prime Video, customers can find their favourite Indian and international original series, movies, TV shows, and more, across multiple languages – including Indian-produced Original series like Mirzapur, Farzi, Panchayat, The Family Man, Dhootha, Jubilee, Dahaad, Made in Heaven, Suzhal – The Vortex, Inspector Rishi, Poacher, Indian Police Force, Paatal Lok, Rainbow Rishta, Wedding.con; Original movies like Maja Ma, Ammu, Mast Mein Rehne Ka; popular global Originals like Citadel, The Lord of The Rings: The Rings of Power, Fallout, Reacher, The Boys, The Wheel of Time, Road House, The Idea of You; some of the biggest post-theatrical films; direct-to-service films such as Shershaah, Soorarai Pottru, Sardar Udham, Bawaal, Gehraiyaan, Jai Bhim, Jalsa, Sherni, Narappa, Sarpatta Parambarai, Kuruthi, Joji, Malik, Pippa, HOME, Sharmajee Ki Beti, and many more of such titles. Additionally, Prime Video’s video entertainment marketplace, offers customers programming from partners such as Lionsgate Play, Discovery+ Crunchyroll, BBC Player, Sony Pictures – Stream, MGM+, FanCode, Chaupal, Manorama Max, Eros Now, Hoichoi, Anime Times, to name a few, via Prime Video add-on-subscriptions, as well as the option to rent movies, regardless of whether customers have a Prime membership or not. Customers can also go behind the scenes of their favorite movies and series with exclusive X-Ray access. Prime Video is one benefit among many that provides savings, convenience, and entertainment as part of the Prime membership. For more info visit www.amazon.com/primevideo.

#thefamilyman #familyman #amazonprime #prime #primevideoindia #primevideo",2025-06-27T12:31:44Z,UC4zWG9LccdWGUlF77LZ8toA,Prime Video India,24,"['the family man', 'the family man season 3', 'prime video', 'prime video india', 'manoj bajpayee', 'jaideep ahlawat', 'the family man season 3 official announcement', 'the family man season 3 annoucement', 'the family man season 3 release date announcement', 'the family man season 3 date annoucement', 'family man season 3 announcement', 'the family man season 3 news', 'the family man season 3 update', 'the family man season 3 teaser', 'the family man season 3 trailer', 'nimrat kaur', 'priyamani', 'family man']",PT58S,hd,true,3625930,102277,0,0,3756
rsJ-LGpE7Lc,Chikitu - Official Music Video | COOLIE | Superstar Rajinikanth | Sun Pictures | Lokesh | Anirudh,"Presenting 'Chikitu' – The Official Music Video From Superstar Rajinikanth's #COOLIE
Directed By Lokesh Kanagaraj & Music By Anirudh.

Listen to the ""Chikitu"" on your favourite Streaming Platforms: https://orcd.co/chikitusong

#ChikituMusicVideo #Coolie #SuperstarRajinikanth #SunPictures #LokeshKanagaraj #Anirudh #cooliefirstsingle #cooliesong #cooliemovie #cooliemusicvideo #cooliedisco #cooliesongvideo
-------------------------------------------------
Song Title : Chikitu 
Album / Movie : Coolie
Composed by Anirudh Ravichander
Lyrics - Arivu
Vocals - T Rajhendherr, Anirudh Ravichander, Arivu
Composed, Arranged & Programmed by Anirudh Ravichander
Rhythm Produced by Karthik Vamsi
Shehnai - Balesh
Acoustic Guitar - Keba Jeremiah
Keyboards, Synth & Rhythm Programmed by Anirudh Ravichander
Additional Rhythm Programmed by Shashank Vijay
Music Advisor - Ananthakrrishnan
Creative Consultant - Sajith Satya
Session Assistant - Shivakiran S

Recorded at:
Albuquerque Records, Chennai. Engineered by Srinivasan M, Shivakiran S 
Mixed by Vinay Sridhar & Srinivasan M at Albuquerque Records, Chennai
Mastered by Rupendar Venkatesh at Mix Magic
Music Coordinator - Velavan B
-------------------------------------------------
Music Video Credits:

Starring : T Rajhendherr, Anirudh Ravichander, Sandy, Arivu
Director Of Photography : Leon Britto
Editing : Philomin Raj
Production Designer : Sathees Kumar
Choreographer : Sandy
Costume Designer : Praveen Raja
Makeup : Sasikumar Paramasivam
Pro : Riyaz K Ahmed
Sound Mixing : Kannan Ganpat
Colorist : Ranga (Prasad)
Stills : V Sittrarasu
Publicity Designer: Gopi Prasannaa
Vfx Supervisor : Ajay
Associate Cinematographer : Yuva Karthick
Assistant Cinematographers : Neil Adams, Venkatesh, S.Rohith Kumar
Associate Editor : Mithun Arumugam
Assistant Editor : Tamilselvan Sakthivel, Alagar Naveen
Art Associate Director : G.Durairaj
Art Assistant : U.Vinothkumar , M.Deenathayal
Graphic Designer: Ss.Naresh Kumar
Associate Stylist: Naushad Ahmed
Assistant Stylist: Mahalekshmi K
1st Focus Puller : A. Murugan
Lights : Light N Light
Gaffer : R. Siva Shanmugam
Camera : Suresh
Sound & Nagara : PalPandi
Photoflood : Murali - KCL Lights
Gimbal : Selvam
Jimmy Jib : Seenu And Team
Direction Team : Santhosh Krishnan, Immanuel Prakash, Magesh Balasubramaniam, Rohith Surya, Nithyanandan Rajasekar, Ganesh Damodharan, Gowtham Neduncheziyan, Vivek Elango, Santhosh Kumar Namachivayam, Nebutt Najdorf, Praveen Gandhi,
Kt Sidhaarth, Vijay S Veeramani, Lohi Charan, Suriya Kumaran, Pragadeesh Alagirisamy.
Subtitles - Rekhs
-------------------------------------------------
Track Lyrics::

Ey Navurraa dey
Sound ah Yaetthu..
Deva Vaaraandey..

Ey Kaelraa dey
Kaelvi kaettu 
Usura vaangadhey..

Enga vena Kaettukko
Ella oorum paathuko
Thambi konjam thallikko
Coolie Varaan solliko..

Edhukku Paechu
Ozhunga Ukkaaru
Enakku Boss ey Kidayaadhu

Enemy dhosthu
Evanaa irundhaalum
Moraikkalaama 
Sari dhaan mudichudalaama..

Vambukku Neeya Izhukkaadha
Enkitta modhi ezhakkaadha
Pollaadha Venga 
Un moonji Veenga..

Na Potta Rule ah odaikkadha..
Ne mattum kaila kedaikkaadha..
Oppaari song ah..
Vechaachu Vaanga..

Enga vena Kaettukko
Ella oorum paathuko
Thambi konjam thallikko
Coolie Varaan solliko..!
-------------------------------------------------",2025-06-25T12:30:48Z,UCBnxEdpoZwstJqC1yZpOjRA,Sun TV,24,"['chikitu music video', 'chikitu song video', 'chikitu video song', 'chikitu vibe song', 'chikitu song', 'chikitu vibe dance', 'chikitu full song', 'chikitu vibe', 'chikitu vibe coolie', 'coolie songs', 'coolie movie songs', 'Coolie movie song', 'Coolie movie', 'coolie song video', 'rajinikanth songs', 'sun pictures', 'superstar rajinikanth', 'lokesh kanagaraj', 'anirudh musical', 'Anirudh songs', 'coolie teaser tamil', 'coolie rajinikanth', 'chikitu coolie movie', 'coolie movie chikitu song', 'chikitu tamil movie song']",PT4M17S,hd,true,9408876,399183,0,0,11324
